area,perimeter,aspect_ratio,circularity,mean_intensity,std_intensity,min_intensity,max_intensity,class
6927.5,672.4335463047028,0.21476510067114093,0.19252523216296877,112.83531362254766,35.594554720606226,32.0,214.0,glioma
92545.5,2764.8683021068573,0.8435897435897436,0.152130492440692,71.44400358377064,30.045854821981752,0.0,255.0,glioma
76682.0,1055.2590091228485,0.9782608695652174,0.8653367703778904,82.96414032722275,23.467138706353932,2.0,249.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
4238.0,787.0924868583679,2.2338709677419355,0.08596452793254905,77.02997811816192,33.10508727853521,34.0,255.0,glioma
113021.5,1353.0996273756027,0.8274231678486997,0.7757314194106185,92.25756055485142,35.54943565045535,0.0,255.0,glioma
20156.0,2182.209362268448,0.9125799573560768,0.053188945997205805,89.19502732063759,35.60340022945558,23.0,250.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
26350.5,1907.3981790542603,0.9290540540540541,0.0910156336518194,90.04495672667498,37.82081276395688,2.0,255.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
87653.0,1140.714851975441,0.907563025210084,0.8464912177564814,74.85830005445635,30.215277497955487,5.0,255.0,glioma
117947.5,1528.0113137960434,0.8689320388349514,0.634812492007356,70.69766147932087,29.81681537142108,0.0,248.0,glioma
84152.5,1107.1585023403168,0.8547486033519553,0.8626950129382083,78.7590424086306,32.61713605366287,0.0,255.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
18001.5,2300.1576265096664,0.8476658476658476,0.04275661956506572,98.55023696682464,38.352973589352,22.0,245.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
109053.5,2663.8977407217026,0.8028169014084507,0.19311427300875667,61.472327066850546,22.536190197090146,0.0,255.0,glioma
118803.5,1779.2661482095718,0.7628635346756152,0.4715820512757958,83.797101933995,32.47099188726376,0.0,255.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
2451.0,589.4701241254807,2.911392405063291,0.08863996535448902,61.70244263508512,20.089168027815838,29.0,128.0,glioma
22145.5,2127.6580666303635,0.8126361655773421,0.06147403013251926,96.44777444777445,40.474019597646645,5.0,254.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
95207.0,1176.3128312826157,0.8856382978723404,0.8646355263210634,68.23809424302581,26.379036785685898,0.0,255.0,glioma
23898.5,2331.4225636720657,0.8512195121951219,0.05525079310789879,89.01809428284855,29.84640240949495,32.0,210.0,glioma
96362.5,1803.0550328493118,0.8115577889447236,0.37247742627403546,56.502089853401415,22.25706659517385,0.0,255.0,glioma
107200.0,1251.2833940982819,0.7985611510791367,0.8603859054298499,54.086218418756616,23.17896904441094,0.0,255.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
3047.5,423.46298348903656,0.9080459770114943,0.21356135727663675,93.91347453808022,31.856860651630875,44.0,254.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
112800.5,1455.4082834720612,0.8329355608591885,0.6691927142043262,72.58980869258573,20.173012274230256,0.0,255.0,glioma
11612.5,1739.9179493188858,1.1274509803921569,0.048203442419972466,96.65071538274998,38.56923784478142,36.0,252.0,glioma
93666.0,1192.8569877147675,0.8328981723237598,0.8272086748271814,62.29677960522823,34.99499752852805,0.0,255.0,glioma
116564.0,1316.7981153726578,0.8098591549295775,0.8447650031625832,63.149433137549515,23.579087493932263,0.0,254.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
6782.5,901.8447962999344,2.4166666666666665,0.10479391344045329,106.38320759988824,44.666173313771566,21.0,255.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
175827.5,2297.363688349724,1.006276150627615,0.41863656697999196,79.94689309627216,27.072202284675843,0.0,255.0,glioma
1004.5,165.49747383594513,2.9565217391304346,0.46086854406819283,88.30619796484736,31.376789392105664,38.0,174.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
11474.5,1725.4326699972153,1.1274509803921569,0.04843369477498098,97.65976936288541,38.48696499129803,37.0,254.0,glioma
89779.0,2176.9301431179047,0.6602870813397129,0.23806504999842532,88.0694435261708,37.54284213772968,4.0,249.0,glioma
3144.5,324.89444231987,3.275,0.3743491905947607,84.67679222357229,15.668964097307452,57.0,121.0,glioma
106379.0,1299.7686731815338,0.9072164948453608,0.7912862817517547,77.44936412941837,31.075845308682375,0.0,255.0,glioma
2418.5,323.23758828639984,0.29133858267716534,0.2908789140521678,95.88932190179267,29.43438326064555,46.0,173.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
1687.5,360.5756812095642,1.2826086956521738,0.16310256096297707,69.51086956521739,20.69708788863649,36.0,119.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
103366.0,1220.5138412714005,0.8179551122194514,0.8719712315020312,64.61564671684602,24.53062169026847,0.0,254.0,glioma
2790.0,502.21529030799866,1.7128712871287128,0.1390062109109982,89.23102529960053,30.296304528054524,45.0,212.0,glioma
131646.5,1766.462108016014,0.7415254237288136,0.5301643603683425,73.46835873193277,30.545445365105554,0.0,255.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
82505.0,1096.2295715808868,0.8882521489971347,0.862754247441275,64.4506297077433,33.04134444843159,0.0,255.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
11560.0,1638.4204769134521,1.249122807017544,0.054114912910867015,110.85849287169043,44.14961343852666,41.0,255.0,glioma
10597.5,1618.0945760011673,1.13125,0.05086341142387675,86.33208780943484,33.555194228894365,31.0,206.0,glioma
89808.0,1145.3422704935074,0.8521505376344086,0.8603086912057994,69.21833263195198,28.76934274877157,7.0,250.0,glioma
95036.5,1179.7859197854996,0.8927613941018767,0.8580130241981202,64.6499591819647,27.584927439628853,0.0,255.0,glioma
21696.0,2392.3758800029755,0.7413441955193483,0.047635497557002485,77.02621546687791,38.80847029982108,5.0,255.0,glioma
10491.5,826.565576672554,1.3740458015267176,0.19297134318734038,83.02203171091445,30.12654562556713,40.0,209.0,glioma
93351.0,1171.0579980611801,0.8492063492063492,0.8554054826020154,74.775256238147,32.025610445783265,0.0,255.0,glioma
2479.5,374.7766922712326,0.46218487394957986,0.22183436709506935,67.98675246025738,16.76683101790808,37.0,148.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
83296.0,1122.2295709848404,0.8591549295774648,0.8311331295019868,72.41237064180761,29.789789276285102,6.0,255.0,glioma
933.5,174.95331752300262,1.9285714285714286,0.3832479337243252,73.38278931750742,25.259853490316406,38.0,152.0,glioma
93378.0,1169.8864241838455,0.8492063492063492,0.8573675246652974,75.23169017084913,32.04502563396822,0.0,255.0,glioma
100901.5,1698.0012103319168,0.7970660146699267,0.43977597039216804,63.4221800220403,25.08142684743879,0.0,255.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
5034.0,562.9015824794769,1.163265306122449,0.19964486119692054,69.08374668358519,19.490390603144878,27.0,134.0,glioma
8070.5,1589.1727830171585,2.122549019607843,0.04015762953062946,109.73087915856865,60.05701579092645,29.0,248.0,glioma
89349.0,1149.7686743736267,0.8840970350404312,0.8493342078932069,67.41717593365615,35.93870475157913,0.0,255.0,glioma
89104.0,1125.4844039678574,0.9405099150141643,0.8839508179098884,88.78937733026724,27.688545564639433,4.0,254.0,glioma
1673.5,289.4385987520218,0.23076923076923078,0.25102830101128154,64.17016742770167,19.881948984084985,28.0,163.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
4187.5,391.9482647180557,1.1625,0.3425367651495144,62.65731671119026,27.534801488438916,10.0,186.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
9146.5,901.9036717414856,2.050724637681159,0.1413007583773897,95.7835625065603,40.16371674198676,8.0,234.0,glioma
120138.5,1357.6681703329086,0.9382716049382716,0.8190394046409133,89.63506920572863,38.104067959513394,0.0,255.0,glioma
85657.5,1121.3006370067596,0.8493150684931506,0.8561130579097178,72.76227957139042,27.560956526346814,10.0,255.0,glioma
20280.0,2079.1799232959747,0.9018567639257294,0.05895133830178246,101.2877408993576,39.171940700234146,15.0,255.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
113309.5,1280.8397436141968,0.8108747044917257,0.8679337914603196,58.43189882311611,27.26392255790117,0.0,255.0,glioma
4156.0,496.4163008928299,1.0089285714285714,0.2119304375676145,63.21258581235698,13.143126104322505,43.0,123.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
105179.5,1519.0996290445328,0.6802721088435374,0.5727544216216912,68.15040101268693,27.231548912270803,10.0,255.0,glioma
103986.5,1350.1534514427185,0.8982188295165394,0.7168372465263794,67.78753944726022,39.47053145380324,0.0,255.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
1212.0,242.99494755268097,0.65,0.2579395848521485,108.34373522458628,31.867493865133397,43.0,218.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
14918.0,813.4701237678528,0.5727272727272728,0.28329391896103145,91.52549096622153,38.51731048815944,22.0,255.0,glioma
136800.0,2453.7484641075134,1.041062801932367,0.2855195693313253,87.69831012474616,33.834063839264914,0.0,255.0,glioma
5761.0,672.8427069187164,0.9930555555555556,0.1599118473923083,84.2339441967971,32.5234589801049,41.0,250.0,glioma
115236.0,1297.9696855545044,0.8075117370892019,0.8595456363993093,62.255546248240485,32.18912135812205,0.0,255.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
94970.0,1179.7686752080917,0.8571428571428571,0.8574377113901077,60.303338186465,33.146248177192966,0.0,255.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
104966.5,1234.0113162994385,0.8215158924205379,0.8662082099661363,76.77072629723017,33.48991090937665,1.0,249.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
15944.0,2166.8712677955627,0.7688679245283019,0.042671796553589575,90.48410265393711,36.86014817265558,35.0,223.0,glioma
112072.5,1519.8346908092499,0.882494004796163,0.6097000314376563,58.43627137889433,33.065333851709696,0.0,255.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
119997.0,1432.8224974870682,0.8981042654028436,0.7345062043589113,65.65675910956348,33.34529974161752,0.0,255.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
6982.5,1351.7270452976227,0.9606557377049181,0.04802228290980556,92.10602109082663,47.36864120800054,27.0,245.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
4636.5,626.7422018051147,1.9589041095890412,0.1483276957827083,47.058272208638954,12.654629039783877,29.0,96.0,glioma
2040.5,521.8305143117905,3.013888888888889,0.09416456856346873,136.4799294221438,61.30257108266194,38.0,255.0,glioma
96492.5,1173.5849088430405,0.8954423592493298,0.8803885589457008,77.83044661635532,35.36799285519936,0.0,255.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
15461.0,1832.846881866455,1.2922535211267605,0.05783557719302948,86.47416974169742,39.331509519185275,23.0,255.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
87924.0,1592.1605907678604,0.8563685636856369,0.4358565345789882,71.90312387143373,29.023994758664728,0.0,255.0,glioma
11236.0,635.8132693767548,1.4615384615384615,0.34927091329520216,54.60618808522187,12.672841712146067,31.0,127.0,glioma
877.0,153.19595789909363,0.723404255319149,0.46958567968850623,77.09862142099682,20.58059264048439,41.0,138.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
72366.5,1052.874233007431,0.8294117647058824,0.8203410379536379,75.9796484482285,32.23609388490384,5.0,254.0,glioma
15309.0,2290.9444218873978,0.898936170212766,0.036654523683782754,82.31461708394698,36.669849092778534,12.0,255.0,glioma
1829.5,422.91882741451263,2.0759493670886076,0.12853702355383304,82.54319761668322,21.950401590716243,44.0,132.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
1275.5,224.46803629398346,0.33707865168539325,0.3181129231723729,87.14140681653372,30.031231334292467,43.0,148.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
114251.0,1296.798112988472,0.7695852534562212,0.8537390259145521,81.4849973435064,34.42177217081074,0.0,255.0,glioma
1342.0,212.16652059555054,0.6666666666666666,0.37463527840303257,68.02578397212544,22.679159660842224,37.0,133.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
8223.0,988.2051857709885,0.8271604938271605,0.10581467371218324,86.32038834951456,31.8390271415685,22.0,255.0,glioma
1855.0,455.587873339653,2.4025974025974026,0.11230768277475067,136.0240480961924,59.02438630942383,38.0,254.0,glioma
6572.0,546.4163012504578,0.7851239669421488,0.276605062497738,62.2277626282301,25.49399868362505,1.0,210.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
5365.5,397.9482650756836,1.1379310344827587,0.42576193589789124,91.39698292973402,29.696281496804197,43.0,236.0,glioma
4441.0,640.6416965723038,1.1523809523809523,0.1359753652396691,89.85905044510386,31.926875929910768,36.0,225.0,glioma
110638.5,2387.221554160118,0.7612612612612613,0.24396677711722853,79.6975199212105,36.8952981119348,0.0,251.0,glioma
80114.0,1082.8326009511948,0.9186746987951807,0.8586093921719697,87.02288238651875,46.065208104089095,1.0,255.0,glioma
8021.5,1364.0945757627487,0.7253333333333334,0.05417220183501479,82.77946331824846,38.277782898061425,17.0,255.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
18530.5,2044.0499814748764,0.8867924528301887,0.05573320005016284,90.428728120287,43.531206175950494,19.0,255.0,glioma
96169.0,1990.0916121006012,0.925531914893617,0.3051397778230763,68.01731637428107,24.472789095971144,0.0,255.0,glioma
94275.0,1157.7686743736267,1.0142450142450143,0.8838179458747015,69.0639371075819,28.359779659918964,0.0,255.0,glioma
78490.0,1144.9747380018234,0.9176470588235294,0.7523715823258595,87.133002493955,29.437665070820348,0.0,255.0,glioma
114611.0,1622.8224974870682,0.7737556561085973,0.5468826258473449,90.10669071485553,36.86739891582443,0.0,255.0,glioma
1002.0,139.7401144504547,0.7333333333333333,0.6448153929185136,65.3943661971831,20.514608700587004,35.0,122.0,glioma
132828.5,2670.2997611761093,0.8240343347639485,0.23408904964240537,82.39879850746269,30.693417497256533,0.0,254.0,glioma
119470.0,1342.597101688385,0.9066339066339066,0.8328701879423487,62.59632492586546,23.575120397512627,0.0,255.0,glioma
1408.0,212.99494767189026,0.9122807017543859,0.39000835872170236,70.65223184543638,11.97444717271534,53.0,112.0,glioma
112290.5,1721.4326694011688,0.8207547169811321,0.47618180634573404,48.79631284224308,17.922658574786777,0.0,253.0,glioma
5414.5,770.4823166131973,1.1818181818181819,0.11461537265151177,68.83947826086957,26.03267124022622,31.0,168.0,glioma
15262.0,2344.743411064148,0.9512195121951219,0.03488435239390343,112.76814355066675,52.64110078303613,17.0,255.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
111493.0,1363.5676642656326,0.7551487414187643,0.7535361255929687,60.44095893221987,27.461857199847955,0.0,255.0,glioma
116554.0,1797.6996952295303,0.7904328018223234,0.4532134156750782,84.95509247421802,32.969687487733886,0.0,255.0,glioma
74358.5,1037.3595131635666,0.9054878048780488,0.8683241829317032,67.94714115744021,25.901015405616253,2.0,253.0,glioma
1359.5,192.7523066997528,0.8166666666666667,0.4598221713196382,65.01732501732502,15.039761734765213,39.0,143.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
1562.5,171.2964632511139,1.2142857142857142,0.6691648152292209,66.84502745576572,9.629456947649164,53.0,88.0,glioma
518.5,109.8406195640564,0.5238095238095238,0.5400483915492592,87.13028169014085,31.61120431032041,43.0,164.0,glioma
4342.0,668.097540140152,1.7303370786516854,0.12224185670152468,83.33571364812997,27.265415319253982,22.0,238.0,glioma
25556.5,2947.779987692833,0.8329938900203666,0.03695907625615919,97.59585433410525,38.72457099728652,21.0,251.0,glioma
1140.5,181.23758792877197,1.0,0.43632350217352056,57.455217748562035,7.830151013029708,45.0,91.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
4302.0,864.974736571312,2.6910569105691056,0.07225591811904507,111.90307526624387,52.27250864328085,37.0,248.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
105390.0,1234.1118216514587,0.8102189781021898,0.8695613809732833,58.9776432934601,23.486007487334142,0.0,255.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
1667.0,249.96550965309143,0.6266666666666667,0.33526273726992833,70.9268018018018,18.065142450407368,46.0,128.0,glioma
104061.0,1358.7392392158508,0.8982188295165394,0.7083136705082246,67.30532542116981,39.43917228426302,0.0,255.0,glioma
75330.0,1062.2884464263916,0.8832335329341318,0.8388666237381021,85.58295508523777,35.47615501387175,4.0,255.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
3941.0,365.22034299373627,0.8202247191011236,0.37128412362974,92.15410875396245,24.267240310179602,10.0,184.0,glioma
7308.0,543.7300094366074,2.0120481927710845,0.31062885539373786,73.47348886532343,23.935144280539813,44.0,169.0,glioma
119054.0,1346.5971020460129,0.8581560283687943,0.8250466486195467,71.3928350524081,33.66178091783492,0.0,255.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
1674.5,250.20815014839172,0.6266666666666667,0.3361182639625803,71.34660684240045,18.22837299785278,46.0,130.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
3403.0,481.9898958206177,1.9733333333333334,0.18407548146560473,69.0991683991684,28.637194664061614,32.0,194.0,glioma
4588.5,631.6883792877197,0.28193832599118945,0.14450232170846883,80.03342739309745,37.23337266456816,19.0,210.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
124674.0,1415.4255290031433,0.8348623853211009,0.7820089232782902,83.43905436899404,39.37078191211318,0.0,255.0,glioma
15434.5,1152.8153573274612,0.7125984251968503,0.14594288342315181,78.6976804795413,23.71297676311461,5.0,190.0,glioma
10183.5,864.9675976037979,1.1428571428571428,0.1710437676181063,82.146567436209,32.104776452812494,0.0,248.0,glioma
10327.0,1036.4061957597733,0.4459016393442623,0.12081588509337338,65.79475051010944,22.362941824062887,31.0,159.0,glioma
2388.5,281.722869515419,2.590909090909091,0.37817333462776476,56.19013524264121,9.745470264375832,39.0,80.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
128238.0,1855.7341847419739,0.8190045248868778,0.46794527252584167,73.47032388036573,29.797532253677836,0.0,252.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
133895.5,2177.256044149399,0.8112359550561797,0.35494154525489846,77.1289494953989,32.86060255929064,0.0,255.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
2810.0,407.0193327665329,2.4727272727272727,0.21315037836914758,63.9058618435389,18.654941106855354,28.0,154.0,glioma
86942.0,1130.3717056512833,0.8777777777777778,0.8550606766484423,78.18215196678372,34.711417413928395,0.0,255.0,glioma
14205.0,1710.680362701416,0.4389438943894389,0.0609976862824211,81.36163306763231,35.15775482695291,18.0,240.0,glioma
97221.5,3196.823706150055,0.8654822335025381,0.11954593338740628,58.033883694042714,17.10247921157726,2.0,252.0,glioma
10413.5,509.2030979394913,1.1,0.5046897807791942,68.72249111023311,23.39397435726111,15.0,250.0,glioma
68702.0,998.6315907239914,0.9933993399339934,0.8657024433894287,107.4251327228804,30.901696580823053,4.0,255.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
2556.5,526.4579306840897,3.227272727272727,0.11591197782114418,78.76419841840402,30.033143171695457,27.0,141.0,glioma
79732.5,1099.1585026979446,0.8422535211267606,0.8293246955672348,96.26543232965525,36.71045328787679,18.0,255.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
92037.0,1499.3910390138626,0.8666666666666667,0.5144491999711924,79.35188821752266,31.663277306633006,0.0,255.0,glioma
99201.5,1215.810304760933,0.8463476070528967,0.8433278896839368,64.55667539135754,36.99366015838897,0.0,255.0,glioma
81197.5,2611.044929265976,0.8457300275482094,0.14966623441547766,88.99871274864596,30.94179651566359,1.0,255.0,glioma
109412.5,1480.3788467645645,0.8540145985401459,0.6273805691866544,73.94113691709374,34.50509651384937,0.0,254.0,glioma
147612.0,2197.665203809738,0.8982683982683982,0.38406830139998516,91.87165732208842,34.70561397132434,0.0,255.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
101012.0,1214.7981128692627,0.8044554455445545,0.8601508382286998,60.39833354672865,25.326426292558274,0.0,253.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
96337.0,1362.6803623437881,1.0054794520547945,0.6519510473263007,60.99128164916118,29.415030639050347,0.0,252.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
2156.0,320.2497806549072,0.6976744186046512,0.26416844429780767,66.41419860627178,7.805315606026733,50.0,90.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
14390.5,1806.0012123584747,1.021341463414634,0.055443376740125394,83.3990115321252,39.46215753239923,14.0,230.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
15009.0,2033.037787079811,0.9232736572890026,0.045632127801317424,81.47441626282334,33.82246788030752,28.0,255.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
3924.0,814.8670928478241,0.49065420560747663,0.07426177116099342,65.25146062164058,41.305969142355565,8.0,201.0,glioma
1134.0,217.33809351921082,1.6136363636363635,0.3016832599295024,60.8089430894309,8.879321992446364,49.0,91.0,glioma
886.5,170.95331752300262,1.8571428571428572,0.3811830122402644,74.21725571725571,25.104223364257866,35.0,149.0,glioma
3880.0,376.7350620031357,0.5,0.3435338270443648,76.33209785025946,23.741762310544487,40.0,192.0,glioma
110761.0,1277.5087866783142,0.8888888888888888,0.8528427077187233,71.07891970566831,31.624264298575053,0.0,255.0,glioma
19291.0,1749.6509238481522,1.0056818181818181,0.07918843939823605,96.87159724499836,38.31431041433322,9.0,255.0,glioma
113934.0,1368.5971021652222,0.80622009569378,0.7643846843672499,61.534117996315345,35.28591751839332,0.0,250.0,glioma
1297.5,170.6101714372635,1.7027027027027026,0.560153935804958,70.15524781341108,14.329014282323122,45.0,112.0,glioma
12147.5,1563.0651383399963,1.3011152416356877,0.06248022975130423,102.60132501948559,39.03223658949192,38.0,255.0,glioma
78864.5,1083.442773103714,0.8930635838150289,0.8442663194084757,93.68055468011346,35.600678339198566,5.0,255.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glioma
